1845	 	 0.470337	 0.010742	 0.888184	 7.804878	 0.182927	 1.280488	
1846	 	 0.470581	 0.009521	 0.888306	 7.804878	 0.121951	 1.341463	
1847	 	 0.470581	 0.009521	 0.888306	 7.804878	 0.121951	 1.341463	
1848	 	 0.471436	 0.008667	 0.888184	 7.804878	 0.121951	 1.402439	
1849	 	 0.471436	 0.008667	 0.888184	 7.804878	 0.121951	 1.402439	
1850	 	 0.471680	 0.008423	 0.888062	 7.804878	 0.060976	 1.463415	
1851	 	 0.471680	 0.008423	 0.888062	 7.804878	 0.060976	 1.463415	
1852	 	 0.472168	 0.008667	 0.888062	 7.804878	 0.000000	 1.463415	
1853	 	 0.472168	 0.008667	 0.888062	 7.804878	 0.000000	 1.463415	
1854	 	 0.472046	 0.008789	 0.888062	 7.804878	 0.000000	 1.463415	
1855	 	 0.472046	 0.008789	 0.888062	 7.804878	 0.000000	 1.463415	
1856	 	 0.471802	 0.009644	 0.888062	 7.743903	 0.000000	 1.463415	
1857	 	 0.471802	 0.009644	 0.888062	 7.743903	 0.000000	 1.463415	
1858	 	 0.471191	 0.009888	 0.888062	 7.743903	 0.060976	 1.463415	
1859	 	 0.471191	 0.009888	 0.888062	 7.743903	 0.060976	 1.463415	
1860	 	 0.470703	 0.009766	 0.888062	 7.743903	 0.060976	 1.524390	
1861	 	 0.470703	 0.009766	 0.888062	 7.743903	 0.060976	 1.524390	
1862	 	 0.470215	 0.010254	 0.888062	 7.743903	 0.121951	 1.585366	
1863	 	 0.470215	 0.010254	 0.888062	 7.743903	 0.121951	 1.585366	
1864	 	 0.470337	 0.009399	 0.888062	 7.743903	 0.182927	 1.646341	
1865	 	 0.470337	 0.009399	 0.888062	 7.743903	 0.182927	 1.646341	
1866	 	 0.470581	 0.008667	 0.887939	 7.682927	 0.182927	 1.707317	
1867	 	 0.470581	 0.008667	 0.887939	 7.682927	 0.182927	 1.707317	
1868	 	 0.470825	 0.008301	 0.887939	 7.682927	 0.182927	 1.768293	
1869	 	 0.470825	 0.008301	 0.887939	 7.682927	 0.182927	 1.768293	
1870	 	 0.471191	 0.007690	 0.887695	 7.682927	 0.182927	 1.829268	
1871	 	 0.471191	 0.007690	 0.887695	 7.682927	 0.182927	 1.829268	
1872	 	 0.471313	 0.007813	 0.887817	 7.682927	 0.182927	 1.829268	
1873	 	 0.471313	 0.007813	 0.887817	 7.682927	 0.182927	 1.829268	
1874	 	 0.471558	 0.008179	 0.887817	 7.682927	 0.121951	 1.829268	
1875	 	 0.471558	 0.008179	 0.887817	 7.682927	 0.121951	 1.829268	
1876	 	 0.471924	 0.008667	 0.888062	 7.682927	 0.121951	 1.829268	
1877	 	 0.471924	 0.008667	 0.888062	 7.682927	 0.121951	 1.829268	
1878	 	 0.471924	 0.009399	 0.888062	 7.621952	 0.121951	 1.829268	
1879	 	 0.471924	 0.009399	 0.888062	 7.621952	 0.121951	 1.829268	
1880	 	 0.471802	 0.010376	 0.888062	 7.621952	 0.121951	 1.829268	
1881	 	 0.471802	 0.010376	 0.888062	 7.621952	 0.121951	 1.829268	
1882	 	 0.471558	 0.010742	 0.887817	 7.621952	 0.121951	 1.890244	
1883	 	 0.471558	 0.010742	 0.887817	 7.621952	 0.121951	 1.890244	
1884	 	 0.471313	 0.010986	 0.887817	 7.560976	 0.182927	 1.890244	
1885	 	 0.471313	 0.010986	 0.887817	 7.560976	 0.182927	 1.890244	
1886	 	 0.471436	 0.010742	 0.887695	 7.560976	 0.182927	 1.951220	
1887	 	 0.471436	 0.010742	 0.887695	 7.560976	 0.182927	 1.951220	
1888	 	 0.471680	 0.009888	 0.887817	 7.560976	 0.182927	 1.951220	
1889	 	 0.471680	 0.009888	 0.887817	 7.560976	 0.182927	 1.951220	
1890	 	 0.471436	 0.009277	 0.887817	 7.560976	 0.243902	 2.012195	
1891	 	 0.471436	 0.009277	 0.887817	 7.560976	 0.243902	 2.012195	
1892	 	 0.471436	 0.009155	 0.888062	 7.560976	 0.182927	 2.073171	
1893	 	 0.471436	 0.009155	 0.888062	 7.560976	 0.182927	 2.073171	
1894	 	 0.471436	 0.009155	 0.888306	 7.560976	 0.182927	 2.073171	
1895	 	 0.471436	 0.009155	 0.888306	 7.560976	 0.182927	 2.073171	
1896	 	 0.471069	 0.009033	 0.888794	 7.560976	 0.182927	 2.073171	
1897	 	 0.471069	 0.009033	 0.888794	 7.560976	 0.182927	 2.073171	
1898	 	 0.470947	 0.008911	 0.889038	 7.560976	 0.121951	 2.012195	
1899	 	 0.470947	 0.008911	 0.889038	 7.560976	 0.121951	 2.012195	
1900	 	 0.470581	 0.008789	 0.889160	 7.621952	 0.121951	 2.012195	
1901	 	 0.470581	 0.008789	 0.889160	 7.621952	 0.121951	 2.012195	
1902	 	 0.470337	 0.008789	 0.888916	 7.621952	 0.121951	 2.012195	
1903	 	 0.470337	 0.008789	 0.888916	 7.621952	 0.121951	 2.012195	
1904	 	 0.470093	 0.008911	 0.888428	 7.621952	 0.060976	 2.073171	
1905	 	 0.470093	 0.008911	 0.888428	 7.621952	 0.060976	 2.073171	
1906	 	 0.469849	 0.008789	 0.888062	 7.621952	 0.121951	 2.073171	
1907	 	 0.469849	 0.008789	 0.888062	 7.621952	 0.121951	 2.073171	
1908	 	 0.469849	 0.008423	 0.887451	 7.621952	 0.121951	 2.134146	
1909	 	 0.469849	 0.008423	 0.887451	 7.621952	 0.121951	 2.134146	
1910	 	 0.469604	 0.007690	 0.887329	 7.621952	 0.121951	 2.195122	
1911	 	 0.469604	 0.007690	 0.887329	 7.621952	 0.121951	 2.195122	
1912	 	 0.470093	 0.007324	 0.887451	 7.621952	 0.182927	 2.256098	
1913	 	 0.470093	 0.007324	 0.887451	 7.621952	 0.182927	 2.256098	
1914	 	 0.470703	 0.007324	 0.887939	 7.621952	 0.243902	 2.317073	
1915	 	 0.470703	 0.007324	 0.887939	 7.621952	 0.243902	 2.317073	
1916	 	 0.471436	 0.007202	 0.888672	 7.621952	 0.243902	 2.256098	
1917	 	 0.471436	 0.007202	 0.888672	 7.621952	 0.243902	 2.256098	
1918	 	 0.471924	 0.007568	 0.888672	 7.621952	 0.304878	 2.256098	
1919	 	 0.471924	 0.007568	 0.888672	 7.621952	 0.304878	 2.256098	
1920	 	 0.472046	 0.007690	 0.888916	 7.621952	 0.243902	 2.195122	
1921	 	 0.472046	 0.007690	 0.888916	 7.621952	 0.243902	 2.195122	
1922	 	 0.472168	 0.007813	 0.888550	 7.621952	 0.243902	 2.195122	
1923	 	 0.472168	 0.007813	 0.888550	 7.621952	 0.243902	 2.195122	
1924	 	 0.472534	 0.007568	 0.888672	 7.621952	 0.243902	 2.195122	
1925	 	 0.472534	 0.007568	 0.888672	 7.621952	 0.243902	 2.195122	
1926	 	 0.472534	 0.007690	 0.887939	 7.621952	 0.182927	 2.195122	
1927	 	 0.472534	 0.007690	 0.887939	 7.621952	 0.182927	 2.195122	
1928	 	 0.472778	 0.007568	 0.888184	 7.621952	 0.182927	 2.195122	
1929	 	 0.472778	 0.007568	 0.888184	 7.621952	 0.182927	 2.195122	
1930	 	 0.472656	 0.007813	 0.887939	 7.621952	 0.182927	 2.134146	
1931	 	 0.472656	 0.007813	 0.887939	 7.621952	 0.182927	 2.134146	
1932	 	 0.472412	 0.008179	 0.888184	 7.621952	 0.182927	 2.073171	
1933	 	 0.472412	 0.008179	 0.888184	 7.621952	 0.182927	 2.073171	
1934	 	 0.472046	 0.008179	 0.888306	 7.621952	 0.121951	 2.012195	
1935	 	 0.472046	 0.008179	 0.888306	 7.621952	 0.121951	 2.012195	
1936	 	 0.471436	 0.007690	 0.888306	 7.621952	 0.121951	 1.951220	
1937	 	 0.471436	 0.007690	 0.888306	 7.621952	 0.121951	 1.951220	
1938	 	 0.470947	 0.007568	 0.888062	 7.621952	 0.121951	 1.890244	
1939	 	 0.470947	 0.007568	 0.888062	 7.621952	 0.121951	 1.890244	
1940	 	 0.470459	 0.007202	 0.887695	 7.682927	 0.121951	 1.890244	
1941	 	 0.470459	 0.007202	 0.887695	 7.682927	 0.121951	 1.890244	
1942	 	 0.470703	 0.006958	 0.887451	 7.682927	 0.121951	 1.890244	
1943	 	 0.470703	 0.006958	 0.887451	 7.682927	 0.121951	 1.890244	
1944	 	 0.470947	 0.007080	 0.887573	 7.743903	 0.121951	 1.951220	
1945	 	 0.470947	 0.007080	 0.887573	 7.743903	 0.121951	 1.951220	
1946	 	 0.471558	 0.007202	 0.887695	 7.743903	 0.121951	 1.951220	
1947	 	 0.471558	 0.007202	 0.887695	 7.743903	 0.121951	 2.012195	
1948	 	 0.471802	 0.007568	 0.887817	 7.743903	 0.060976	 2.012195	
1949	 	 0.471802	 0.007568	 0.887817	 7.743903	 0.060976	 2.012195	
1950	 	 0.472046	 0.008057	 0.888062	 7.682927	 0.060976	 2.012195	
1951	 	 0.472046	 0.007935	 0.888062	 7.682927	 0.060976	 2.012195	
1952	 	 0.472412	 0.007813	 0.888306	 7.682927	 0.060976	 2.012195	
1953	 	 0.472412	 0.007690	 0.888306	 7.682927	 0.060976	 2.012195	
1954	 	 0.472534	 0.007690	 0.888306	 7.682927	 0.060976	 2.012195	
1955	 	 0.472412	 0.007568	 0.888306	 7.682927	 0.060976	 2.012195	
1956	 	 0.472046	 0.006958	 0.888672	 7.682927	 0.060976	 2.012195	
1957	 	 0.471924	 0.006836	 0.888672	 7.682927	 0.060976	 2.012195	
1958	 	 0.471558	 0.006714	 0.888794	 7.682927	 0.060976	 1.951220	
1959	 	 0.471436	 0.006592	 0.888672	 7.682927	 0.121951	 1.951220	
1960	 	 0.470947	 0.006226	 0.888672	 7.682927	 0.121951	 1.951220	
1961	 	 0.470703	 0.006226	 0.888672	 7.682927	 0.121951	 2.012195	
1962	 	 0.470215	 0.006470	 0.888794	 7.682927	 0.121951	 2.012195	
1963	 	 0.470093	 0.006470	 0.888672	 7.682927	 0.121951	 2.012195	
1964	 	 0.469971	 0.006714	 0.888672	 7.682927	 0.182927	 2.012195	
1965	 	 0.469971	 0.006714	 0.888672	 7.682927	 0.182927	 2.012195	
1966	 	 0.470093	 0.006714	 0.888794	 7.621952	 0.243902	 2.073171	
1967	 	 0.470215	 0.006714	 0.888794	 7.621952	 0.243902	 2.073171	
1968	 	 0.470581	 0.006714	 0.889160	 7.621952	 0.243902	 2.134146	
1969	 	 0.470581	 0.006592	 0.889160	 7.621952	 0.243902	 2.134146	
1970	 	 0.470947	 0.006348	 0.889404	 7.621952	 0.243902	 2.134146	
1971	 	 0.471069	 0.006226	 0.889404	 7.621952	 0.243902	 2.134146	
1972	 	 0.471680	 0.005981	 0.889404	 7.621952	 0.243902	 2.134146	
1973	 	 0.471680	 0.005859	 0.889160	 7.621952	 0.243902	 2.134146	
1974	 	 0.471924	 0.005859	 0.888916	 7.621952	 0.243902	 2.134146	
1975	 	 0.471802	 0.005981	 0.888794	 7.621952	 0.182927	 2.073171	
1976	 	 0.471558	 0.006348	 0.888672	 7.621952	 0.182927	 2.073171	
1977	 	 0.471558	 0.006226	 0.888306	 7.621952	 0.121951	 2.012195	
1978	 	 0.471558	 0.006104	 0.888062	 7.621952	 0.121951	 2.012195	
1979	 	 0.471313	 0.005981	 0.888062	 7.682927	 0.121951	 2.012195	
1980	 	 0.471069	 0.005981	 0.888306	 7.682927	 0.060976	 2.012195	
1981	 	 0.470703	 0.005859	 0.888184	 7.682927	 0.060976	 2.012195	
1982	 	 0.470215	 0.005737	 0.888184	 7.682927	 0.060976	 1.951220	
1983	 	 0.470093	 0.005737	 0.888306	 7.743903	 0.060976	 1.951220	
1984	 	 0.469971	 0.005737	 0.888550	 7.743903	 0.000000	 1.890244	
1985	 	 0.469849	 0.005737	 0.888550	 7.743903	 0.000000	 1.890244	
1986	 	 0.469849	 0.005859	 0.888550	 7.743903	 -0.060976	 1.89024
1987	 	 0.469849	 0.005981	 0.888672	 7.804878	 -0.060976	 1.89024
1988	 	 0.469849	 0.006104	 0.888794	 7.804878	 -0.060976	 1.89024
1989	 	 0.470093	 0.005981	 0.888672	 7.804878	 0.000000	 1.890244	
1990	 	 0.470459	 0.005859	 0.888672	 7.804878	 0.000000	 1.890244	
1991	 	 0.470825	 0.005737	 0.888550	 7.804878	 0.000000	 1.951220	
1992	 	 0.471191	 0.005737	 0.888428	 7.804878	 0.000000	 1.951220	
1993	 	 0.471313	 0.005493	 0.888184	 7.804878	 0.060976	 2.012195	
1994	 	 0.471436	 0.005371	 0.888062	 7.804878	 0.060976	 2.012195	
1995	 	 0.471191	 0.005859	 0.887573	 7.804878	 0.060976	 2.012195	
1996	 	 0.470825	 0.006714	 0.887085	 7.804878	 0.060976	 2.073171	
1997	 	 0.470459	 0.007446	 0.886719	 7.804878	 0.060976	 2.073171	
1998	 	 0.470093	 0.008179	 0.886475	 7.804878	 0.060976	 2.073171	
1999	 	 0.468750	 0.008179	 0.886353	 7.804878	 0.121951	 2.073171	
2000	 	 0.467896	 0.008179	 0.886353	 7.804878	 0.121951	 2.134146	
2001	 	 0.468140	 0.009155	 0.886597	 7.804878	 0.121951	 2.195122	
2002	 	 0.468384	 0.009888	 0.886841	 7.804878	 0.121951	 2.256098	
2003	 	 0.468262	 0.009155	 0.887207	 7.804878	 0.121951	 2.317073	
2004	 	 0.468262	 0.008667	 0.887573	 7.804878	 0.121951	 2.439024	
2005	 	 0.469482	 0.008301	 0.888184	 7.865854	 0.121951	 2.500000	
2006	 	 0.470093	 0.008179	 0.888550	 7.865854	 0.121951	 2.560976	
2007	 	 0.470703	 0.007568	 0.888550	 7.865854	 0.121951	 2.621951	
2008	 	 0.471069	 0.007324	 0.888672	 7.865854	 0.121951	 2.682927	
2009	 	 0.471313	 0.006714	 0.888672	 7.865854	 0.121951	 2.682927	
2010	 	 0.471436	 0.006470	 0.888672	 7.865854	 0.121951	 2.743902	
2011	 	 0.471924	 0.004761	 0.888306	 7.865854	 0.121951	 2.743902	
2012	 	 0.472168	 0.004395	 0.888306	 7.804878	 0.182927	 2.804878	
2013	 	 0.472168	 0.004272	 0.887939	 7.804878	 0.182927	 2.804878	
2014	 	 0.472290	 0.004272	 0.887939	 7.804878	 0.243902	 2.804878	
2015	 	 0.472534	 0.003662	 0.887817	 7.804878	 0.243902	 2.743902	
2016	 	 0.472778	 0.003540	 0.887817	 7.804878	 0.243902	 2.743902	
2017	 	 0.472656	 0.004028	 0.887817	 7.804878	 0.243902	 2.621951	
2018	 	 0.472656	 0.004272	 0.887817	 7.804878	 0.243902	 2.621951	
2019	 	 0.472656	 0.005249	 0.887817	 7.865854	 0.243902	 2.560976	
2020	 	 0.472656	 0.005493	 0.887817	 7.865854	 0.243902	 2.560976	
2021	 	 0.471924	 0.005493	 0.888062	 7.865854	 0.243902	 2.439024	
2022	 	 0.471924	 0.005615	 0.888184	 7.804878	 0.243902	 2.439024	
2023	 	 0.471924	 0.006714	 0.888184	 7.804878	 0.243902	 2.378049	
2024	 	 0.471924	 0.007080	 0.888184	 7.804878	 0.243902	 2.378049	
2025	 	 0.472046	 0.006836	 0.888184	 7.804878	 0.243902	 2.378049	
2026	 	 0.472168	 0.006836	 0.888184	 7.743903	 0.243902	 2.378049	
2027	 	 0.472290	 0.007446	 0.888184	 7.743903	 0.243902	 2.378049	
2028	 	 0.472412	 0.007568	 0.888306	 7.743903	 0.243902	 2.378049	
2029	 	 0.472778	 0.007568	 0.888184	 7.743903	 0.243902	 2.378049	
2030	 	 0.472900	 0.007690	 0.888184	 7.743903	 0.304878	 2.378049	
2031	 	 0.473389	 0.007446	 0.888062	 7.743903	 0.304878	 2.378049	
2032	 	 0.473511	 0.007446	 0.888062	 7.743903	 0.304878	 2.378049	
2033	 	 0.473633	 0.006958	 0.888062	 7.743903	 0.304878	 2.378049	
2034	 	 0.473633	 0.006958	 0.888062	 7.743903	 0.304878	 2.378049	
2035	 	 0.473755	 0.005737	 0.888184	 7.804878	 0.365854	 2.378049	
2036	 	 0.473755	 0.005737	 0.888184	 7.804878	 0.365854	 2.378049	
2037	 	 0.473389	 0.004272	 0.888306	 7.804878	 0.426829	 2.317073	
2038	 	 0.473389	 0.004272	 0.888306	 7.804878	 0.426829	 2.317073	
2039	 	 0.472656	 0.003296	 0.888672	 7.743903	 0.426829	 2.195122	
2040	 	 0.472656	 0.003296	 0.888672	 7.743903	 0.426829	 2.195122	
2041	 	 0.472168	 0.003052	 0.888794	 7.743903	 0.426829	 2.073171	
2042	 	 0.472168	 0.003052	 0.888916	 7.743903	 0.426829	 2.073171	
2043	 	 0.471191	 0.004395	 0.888794	 7.743903	 0.365854	 1.890244	
2044	 	 0.471191	 0.004395	 0.888794	 7.743903	 0.365854	 1.890244	
2045	 	 0.470581	 0.006470	 0.888672	 7.682927	 0.304878	 1.768293	
2046	 	 0.470581	 0.006470	 0.888672	 7.682927	 0.304878	 1.768293	
2047	 	 0.470337	 0.007935	 0.888428	 7.682927	 0.243902	 1.646341	
2048	 	 0.470337	 0.007935	 0.888428	 7.682927	 0.243902	 1.646341	
2049	 	 0.470093	 0.008301	 0.887695	 7.621952	 0.182927	 1.646341	
2050	 	 0.470093	 0.008301	 0.887695	 7.621952	 0.182927	 1.646341	
2051	 	 0.470093	 0.008057	 0.887085	 7.621952	 0.182927	 1.707317	
2052	 	 0.470093	 0.008057	 0.887085	 7.621952	 0.182927	 1.707317	
2053	 	 0.470337	 0.007935	 0.886597	 7.621952	 0.182927	 1.768293	
2054	 	 0.470337	 0.007935	 0.886597	 7.621952	 0.182927	 1.768293	
2055	 	 0.470703	 0.006592	 0.886353	 7.560976	 0.243902	 1.890244	
2056	 	 0.470703	 0.006592	 0.886353	 7.560976	 0.243902	 1.890244	
2057	 	 0.471558	 0.006470	 0.886963	 7.621952	 0.243902	 2.012195	
2058	 	 0.471558	 0.006470	 0.886963	 7.621952	 0.243902	 2.012195	
2059	 	 0.472412	 0.004517	 0.887695	 7.621952	 0.304878	 2.073171	
2060	 	 0.472412	 0.004517	 0.887695	 7.621952	 0.304878	 2.073171	
2061	 	 0.473022	 0.003906	 0.888306	 7.682927	 0.304878	 2.134146	
2062	 	 0.473022	 0.003906	 0.888306	 7.682927	 0.304878	 2.134146	
2063	 	 0.473389	 0.003052	 0.889038	 7.743903	 0.304878	 2.134146	
2064	 	 0.473389	 0.003052	 0.889038	 7.743903	 0.304878	 2.134146	
2065	 	 0.473267	 0.003540	 0.889526	 7.743903	 0.304878	 2.134146	
2066	 	 0.473267	 0.003540	 0.889526	 7.743903	 0.304878	 2.134146	
2067	 	 0.473145	 0.003784	 0.889526	 7.743903	 0.243902	 2.134146	
2068	 	 0.473145	 0.003784	 0.889526	 7.743903	 0.243902	 2.134146	
2069	 	 0.473267	 0.004272	 0.889404	 7.743903	 0.182927	 2.073171	
2070	 	 0.473267	 0.004272	 0.889404	 7.743903	 0.182927	 2.073171	
2071	 	 0.473022	 0.004761	 0.889160	 7.743903	 0.182927	 2.012195	
2072	 	 0.473022	 0.004761	 0.889160	 7.743903	 0.182927	 2.012195	
2073	 	 0.472900	 0.005249	 0.889160	 7.743903	 0.121951	 1.951220	
2074	 	 0.472900	 0.005249	 0.889160	 7.743903	 0.121951	 1.951220	
2075	 	 0.472534	 0.005371	 0.888916	 7.682927	 0.060976	 1.890244	
2076	 	 0.472534	 0.005371	 0.888916	 7.682927	 0.060976	 1.890244	
2077	 	 0.471802	 0.005493	 0.888672	 7.682927	 0.000000	 1.890244	
2078	 	 0.471802	 0.005493	 0.888672	 7.682927	 0.000000	 1.890244	
2079	 	 0.471680	 0.005127	 0.888550	 7.682927	 -0.060976	 1.89024
2080	 	 0.471680	 0.005127	 0.888550	 7.682927	 -0.060976	 1.89024
2081	 	 0.471680	 0.004639	 0.888062	 7.682927	 -0.060976	 1.89024
2082	 	 0.471680	 0.004639	 0.888062	 7.682927	 -0.060976	 1.89024
2083	 	 0.471802	 0.004517	 0.888184	 7.682927	 -0.121951	 1.89024
2084	 	 0.471802	 0.004517	 0.888184	 7.682927	 -0.121951	 1.89024
2085	 	 0.472290	 0.004517	 0.888184	 7.682927	 -0.121951	 1.95122
2086	 	 0.472290	 0.004517	 0.888184	 7.682927	 -0.121951	 1.95122
2087	 	 0.472778	 0.004761	 0.888062	 7.682927	 -0.121951	 1.95122
2088	 	 0.472778	 0.004761	 0.888062	 7.682927	 -0.121951	 1.95122
2089	 	 0.472900	 0.005127	 0.887939	 7.682927	 -0.182927	 1.95122
2090	 	 0.472900	 0.005127	 0.887939	 7.682927	 -0.182927	 1.95122
2091	 	 0.473511	 0.005493	 0.887817	 7.682927	 -0.243902	 1.89024
2092	 	 0.473511	 0.005493	 0.887817	 7.682927	 -0.243902	 1.89024
2093	 	 0.473877	 0.005371	 0.887329	 7.682927	 -0.243902	 1.89024
2094	 	 0.473877	 0.005371	 0.887329	 7.682927	 -0.243902	 1.89024
2095	 	 0.474243	 0.004761	 0.887451	 7.621952	 -0.243902	 1.89024
2096	 	 0.474243	 0.004761	 0.887451	 7.621952	 -0.243902	 1.89024
2097	 	 0.474121	 0.003662	 0.887085	 7.621952	 -0.243902	 1.82926
2098	 	 0.474121	 0.003662	 0.887085	 7.621952	 -0.243902	 1.82926
2099	 	 0.473877	 0.003174	 0.886963	 7.560976	 -0.182927	 1.82926
2100	 	 0.473877	 0.003174	 0.886963	 7.560976	 -0.182927	 1.82926
2101	 	 0.473145	 0.002686	 0.886475	 7.621952	 -0.060976	 1.76829
2102	 	 0.473145	 0.002686	 0.886475	 7.621952	 -0.060976	 1.76829
2103	 	 0.470947	 0.003052	 0.886597	 7.621952	 0.060976	 1.707317	
2104	 	 0.470947	 0.003052	 0.886597	 7.621952	 0.060976	 1.707317	
2105	 	 0.469727	 0.002808	 0.886597	 7.621952	 0.182927	 1.707317	
2106	 	 0.469727	 0.002808	 0.886597	 7.621952	 0.182927	 1.707317	
2107	 	 0.468018	 0.002563	 0.886963	 7.682927	 0.243902	 1.646341	
2108	 	 0.468018	 0.002563	 0.886963	 7.682927	 0.243902	 1.646341	
2109	 	 0.467529	 0.001831	 0.887573	 7.621952	 0.243902	 1.707317	
2110	 	 0.467529	 0.001831	 0.887573	 7.621952	 0.243902	 1.707317	
2111	 	 0.468506	 0.001343	 0.887939	 7.621952	 0.182927	 1.707317	
2112	 	 0.468506	 0.001343	 0.887939	 7.621952	 0.182927	 1.707317	
2113	 	 0.469849	 0.000977	 0.888428	 7.560976	 0.121951	 1.707317	
2114	 	 0.469849	 0.000977	 0.888428	 7.560976	 0.121951	 1.707317	
2115	 	 0.471680	 0.001709	 0.888550	 7.500000	 0.000000	 1.707317	
2116	 	 0.471680	 0.001709	 0.888550	 7.500000	 0.000000	 1.707317	
2117	 	 0.471924	 0.003540	 0.888428	 7.439024	 -0.121951	 1.70731
2118	 	 0.471924	 0.003540	 0.888428	 7.439024	 -0.121951	 1.70731
2119	 	 0.472656	 0.005493	 0.887817	 7.317073	 -0.182927	 1.64634
2120	 	 0.472656	 0.005493	 0.887817	 7.317073	 -0.182927	 1.64634
2121	 	 0.471802	 0.006958	 0.887817	 7.195122	 -0.182927	 1.64634
2122	 	 0.471802	 0.006958	 0.887817	 7.195122	 -0.182927	 1.64634
2123	 	 0.471191	 0.007568	 0.887329	 7.012195	 -0.182927	 1.76829
2124	 	 0.471191	 0.007568	 0.887329	 7.012195	 -0.182927	 1.76829
2125	 	 0.470337	 0.006470	 0.887573	 6.890244	 -0.060976	 1.95122
2126	 	 0.470337	 0.006470	 0.887573	 6.890244	 -0.060976	 1.95122
2127	 	 0.470947	 0.004639	 0.887817	 6.768293	 -0.060976	 2.13414
2128	 	 0.470947	 0.004639	 0.887817	 6.768293	 -0.060976	 2.13414
2129	 	 0.470947	 0.003296	 0.887695	 6.768293	 0.000000	 2.256098	
2130	 	 0.470947	 0.003296	 0.887695	 6.768293	 0.000000	 2.256098	
2131	 	 0.472290	 0.001587	 0.887939	 6.707317	 0.000000	 2.378049	
2132	 	 0.472290	 0.001587	 0.887939	 6.707317	 0.000000	 2.378049	
2133	 	 0.472900	 0.000244	 0.887939	 6.768293	 -0.060976	 2.31707
2134	 	 0.472900	 0.000244	 0.887939	 6.768293	 -0.060976	 2.31707
2135	 	 0.473145	 -0.000488	 0.888306	 6.768293	 0.000000	 2.25609
2136	 	 0.473145	 -0.000488	 0.888306	 6.768293	 0.000000	 2.25609
2137	 	 0.473877	 -0.000977	 0.888306	 6.829268	 0.000000	 2.13414
2138	 	 0.473877	 -0.000977	 0.888306	 6.829268	 0.000000	 2.13414
2139	 	 0.474365	 -0.000732	 0.888550	 6.829268	 0.060976	 2.01219
2140	 	 0.474365	 -0.000732	 0.888550	 6.829268	 0.060976	 2.01219
2141	 	 0.475586	 0.000366	 0.887939	 6.768293	 0.121951	 1.890244	
2142	 	 0.475586	 0.000366	 0.887939	 6.768293	 0.121951	 1.890244	
2143	 	 0.476685	 0.001587	 0.887695	 6.707317	 0.182927	 1.768293	
2144	 	 0.476685	 0.001587	 0.887695	 6.707317	 0.182927	 1.768293	
2145	 	 0.475952	 0.002441	 0.887695	 6.585366	 0.243902	 1.646341	
2146	 	 0.475952	 0.002441	 0.887695	 6.585366	 0.243902	 1.646341	
2147	 	 0.474365	 0.003662	 0.888062	 6.463415	 0.304878	 1.524390	
2148	 	 0.474365	 0.003662	 0.888062	 6.463415	 0.304878	 1.524390	
2149	 	 0.472290	 0.005249	 0.888550	 6.341464	 0.426829	 1.402439	
2150	 	 0.472290	 0.005249	 0.888550	 6.341464	 0.426829	 1.402439	
