5001	9.679783	0.08421	0.950438	0.027947	-0.025573	0.004253
5002	9.726202	0.152819	0.9348	0.026721	-0.011303	0.011522
5003	9.744306	0.180467	0.901241	0.018833	-0.002384	0.006923
5004	9.756344	0.140081	0.848137	-0.002142	-0.005205	0.005697
5005	9.742937	0.085662	0.890111	0.000654	-0.010963	0.004348
5006	9.71158	-0.063396	0.954794	-0.011382	0.010522	-0.002118
5007	9.65497	-0.157639	1.068438	-0.014086	-0.011799	-0.013152
5008	9.629608	-0.123767	1.098227	-0.010534	-0.005999	-0.001541
5009	9.646613	-0.065854	1.033123	-0.026868	-0.022865	0.003809
5010	9.660239	-0.107973	0.984855	-0.055925	-0.028972	0.015581
5011	9.588892	-0.045103	1.02021	-0.092796	-0.038475	0.018653
5012	9.493747	0.132663	1.052278	-0.186453	-0.028881	0.006091
5013	9.542867	0.236402	1.048414	-0.262498	-0.014542	0.036316
5014	9.72407	0.144019	1.009343	-0.304432	-0.017244	0.049298
5015	9.798602	0.103409	0.990944	-0.32276	-0.017232	0.046974
5016	9.792964	0.155212	0.874945	-0.294237	-0.005579	0.04454
5017	9.692695	0.161959	0.731984	-0.302147	0.011753	0.031812
5018	9.496016	0.206546	0.72755	-0.339878	0.019742	0.00268
5019	9.613611	0.256282	0.771445	-0.366699	-0.007296	-0.017036
5020	9.89428	0.219425	0.821652	-0.361485	0.003047	0.00987
5021	10.121653	0.201453	0.79386	-0.301917	0.032969	0.054591
5022	10.009137	0.266786	0.724652	-0.218959	0.062591	0.086532
5023	9.766507	0.393957	0.595977	-0.116905	0.072954	0.114426
5024	9.657504	0.441326	0.49632	-0.087015	0.05375	0.134913
5025	9.835367	0.460547	0.513269	-0.091754	0.04334	0.127456
5026	10.099036	0.477581	0.638562	-0.077009	0.033944	0.122806
5027	10.129623	0.613697	0.803568	-0.081503	0.01491	0.122794
5028	9.943719	0.671302	0.932022	-0.070396	0.038361	0.117199
5029	9.827611	0.436282	0.936928	-0.040271	0.026554	0.114082
5030	9.680241	0.120303	0.941734	-0.003739	0.012311	0.098335
5031	9.603788	-0.233479	1.043715	0.014618	0.01751	0.105977
5032	9.603328	-0.539772	1.251301	0.037129	0.025494	0.10342
5033	9.743567	-0.85708	1.477756	0.093241	0.036469	0.123745
5034	9.869699	-1.053531	1.725795	0.145181	0.036301	0.133312
5035	9.862657	-1.060726	1.992863	0.203122	0.038356	0.16087
5036	9.896046	-0.993795	2.199352	0.241729	0.023956	0.164999
5037	9.859538	-0.800877	2.314155	0.296126	-0.015513	0.195158
5038	9.789758	-0.590559	2.43948	0.317562	-0.014916	0.205332
5039	9.65611	-0.373199	2.474295	0.291926	0.014729	0.210066
5040	9.532615	-0.239431	2.476201	0.259939	0.057487	0.236581
5041	9.570802	-0.235775	2.46329	0.212915	0.099088	0.241598
5042	9.669234	-0.303259	2.412584	0.162857	0.175089	0.253849
5043	9.754677	-0.363568	2.363628	0.081882	0.267142	0.295234
5044	9.817163	-0.495378	2.431916	0.010726	0.400093	0.280021
