1721.000000	0.512949	0.037127	0.893439	6.772717	0.002436	0.491201
1722.000000	0.512495	0.037163	0.893869	6.733569	-0.191631	0.493190
1723.000000	0.511711	0.037230	0.895076	6.644200	-0.524410	0.495988
1724.000000	0.511093	0.037244	0.895877	6.581828	-0.748485	0.457842
1725.000000	0.510476	0.037181	0.896522	6.527881	-0.883334	0.435088
1726.000000	0.510509	0.037345	0.896931	6.472728	-0.992060	0.379046
1727.000000	0.510419	0.037329	0.896864	6.458557	-0.987027	0.363239
1728.000000	0.510510	0.037149	0.896177	6.521895	-0.724660	0.257291
1729.000000	0.510451	0.037137	0.896230	6.516271	-0.728656	0.247398
1730.000000	0.511345	0.037081	0.894393	6.609109	-0.271768	0.180375
1731.000000	0.511345	0.037081	0.894393	6.609109	-0.271768	0.180375
1732.000000	0.511605	0.036373	0.891341	6.830041	0.562924	0.111803
1733.000000	0.511605	0.036373	0.891341	6.830041	0.562924	0.111803
1734.000000	0.511625	0.035581	0.888470	7.017238	1.387262	0.091312
1735.000000	0.511625	0.035581	0.888470	7.017238	1.387262	0.091312
1736.000000	0.511240	0.034684	0.885706	7.187810	2.129803	0.122011
1737.000000	0.511240	0.034684	0.885706	7.187810	2.129803	0.122011
1738.000000	0.510101	0.033517	0.883422	7.339762	2.845376	0.174177
1739.000000	0.510101	0.033517	0.883422	7.339762	2.845376	0.174177
1740.000000	0.508602	0.032605	0.882729	7.385725	3.151467	0.252096
1741.000000	0.508602	0.032605	0.882729	7.385725	3.151467	0.252096
1742.000000	0.506523	0.031973	0.884307	7.351949	2.948759	0.307220
1743.000000	0.506523	0.031973	0.884307	7.351949	2.948759	0.307220
1744.000000	0.504923	0.031496	0.885727	7.340769	2.693112	0.330142
1745.000000	0.504923	0.031496	0.885727	7.340769	2.693112	0.330142
1746.000000	0.504297	0.031887	0.888822	7.197238	1.988627	0.330266
1747.000000	0.504297	0.031887	0.888822	7.197238	1.988627	0.330266
1748.000000	0.504398	0.032316	0.890638	7.120220	1.593655	0.285295
1749.000000	0.504398	0.032316	0.890638	7.120220	1.593655	0.285295
1750.000000	0.505218	0.032942	0.890920	7.046802	1.273154	0.264607
1751.000000	0.505218	0.032942	0.890920	7.046802	1.273154	0.264607
1752.000000	0.505837	0.033365	0.890304	7.043575	1.196454	0.193672
1753.000000	0.505837	0.033365	0.890304	7.043575	1.196454	0.193672
1754.000000	0.506333	0.033413	0.888045	7.105906	1.425391	0.149470
1755.000000	0.506333	0.033413	0.888045	7.105906	1.425391	0.149470
1756.000000	0.506085	0.032760	0.884643	7.282890	2.042357	0.104249
1757.000000	0.506085	0.032760	0.884643	7.282890	2.042357	0.104249
1758.000000	0.505335	0.031869	0.881617	7.425914	2.664360	0.103124
1759.000000	0.505335	0.031869	0.881617	7.425914	2.664360	0.103124
1760.000000	0.503891	0.030367	0.878651	7.616571	3.545517	0.126065
1761.000000	0.503891	0.030367	0.878651	7.616571	3.545517	0.126065
1762.000000	0.502771	0.029143	0.877276	7.743009	4.247292	0.166527
1763.000000	0.502771	0.029143	0.877276	7.743009	4.247292	0.166527
1764.000000	0.501978	0.028310	0.877154	7.793164	4.701531	0.212074
1765.000000	0.501978	0.028310	0.877154	7.793164	4.701531	0.212074
1766.000000	0.501425	0.027849	0.878297	7.785684	4.828969	0.271892
1767.000000	0.501425	0.027849	0.878297	7.785684	4.828969	0.271892
1768.000000	0.501768	0.028265	0.880698	7.655655	4.523388	0.312787
1769.000000	0.501768	0.028265	0.880698	7.655655	4.523388	0.312787
1770.000000	0.502157	0.028889	0.883333	7.530741	4.015902	0.329510
1771.000000	0.502157	0.028889	0.883333	7.530741	4.015902	0.329510
1772.000000	0.503130	0.029755	0.885061	7.406456	3.562146	0.309716
1773.000000	0.503130	0.029755	0.885061	7.406456	3.562146	0.309716
1774.000000	0.503657	0.030425	0.886034	7.285436	3.165480	0.285503
1775.000000	0.503657	0.030425	0.886034	7.285436	3.165480	0.285503
1776.000000	0.504533	0.031294	0.886707	7.140985	2.723775	0.277356
1777.000000	0.504533	0.031294	0.886707	7.140985	2.723775	0.277356
1778.000000	0.504879	0.031474	0.885392	7.074719	2.715203	0.307398
1779.000000	0.504879	0.031474	0.885392	7.074719	2.715203	0.307398
1780.000000	0.505663	0.031549	0.883022	7.057674	2.908379	0.377365
1781.000000	0.505663	0.031549	0.883022	7.057674	2.908379	0.377365
1782.000000	0.506322	0.031575	0.880991	7.102136	2.995187	0.470405
1783.000000	0.506322	0.031575	0.880991	7.102136	2.995187	0.470405
1784.000000	0.507360	0.031866	0.879489	7.171375	2.879832	0.580365
1785.000000	0.507675	0.032055	0.879715	7.172368	2.784900	0.591580
1786.000000	0.509088	0.032920	0.879961	7.202374	2.249657	0.689165
1787.000000	0.509088	0.032920	0.879961	7.202374	2.249657	0.689165
1788.000000	0.511824	0.034377	0.880868	7.233004	1.762366	0.740818
1789.000000	0.512484	0.034786	0.881272	7.229704	1.571801	0.759651
1790.000000	0.514335	0.036002	0.882841	7.217105	1.081055	0.774378
1791.000000	0.514850	0.036328	0.883416	7.213937	0.943695	0.776841
1792.000000	0.516300	0.037528	0.885802	7.149209	0.375624	0.779756
1793.000000	0.516383	0.037613	0.886311	7.163611	0.313178	0.769659
1794.000000	0.516194	0.037834	0.887892	7.164444	-0.013630	0.765536
1795.000000	0.515275	0.037595	0.889114	7.185887	-0.216332	0.757449
1796.000000	0.514274	0.037290	0.890112	7.206838	-0.393195	0.756136
1797.000000	0.512719	0.036363	0.889959	7.290721	-0.224144	0.744026
1798.000000	0.511229	0.035452	0.889780	7.368506	-0.049242	0.735573
1799.000000	0.509655	0.034465	0.889457	7.455084	0.074073	0.745164
1800.000000	0.508170	0.033559	0.888991	7.520278	0.270258	0.736575
1801.000000	0.506891	0.032693	0.888239	7.575489	0.441473	0.760711
1802.000000	0.505468	0.031739	0.887478	7.626072	0.686953	0.771602
1803.000000	0.504140	0.030564	0.885405	7.744899	1.048567	0.815147
1804.000000	0.503597	0.030211	0.884987	7.760404	1.166251	0.816823
1805.000000	0.502984	0.029240	0.882211	7.907500	1.726797	0.853328
1806.000000	0.502835	0.029125	0.881900	7.913290	1.758975	0.865199
1807.000000	0.502581	0.028422	0.879114	8.042611	2.307974	0.895834
1808.000000	0.502530	0.028378	0.878880	8.044801	2.330627	0.904749
1809.000000	0.502773	0.028223	0.877137	8.092075	2.720297	0.937735
1810.000000	0.502773	0.028223	0.877137	8.092075	2.720297	0.937735
1811.000000	0.502856	0.028000	0.875661	8.150885	3.078183	0.960514
1812.000000	0.502856	0.028000	0.875661	8.150885	3.078183	0.960514
1813.000000	0.502241	0.027651	0.875276	8.183876	3.247074	0.958568
1814.000000	0.502241	0.027651	0.875276	8.183876	3.247074	0.958568
1815.000000	0.501404	0.027421	0.875780	8.175431	3.106786	0.961786
1816.000000	0.501404	0.027421	0.875780	8.175431	3.106786	0.961786
1817.000000	0.500297	0.027003	0.876089	8.154894	3.073596	0.952639
1818.000000	0.500297	0.027003	0.876089	8.154894	3.073596	0.952639
1819.000000	0.499761	0.026678	0.875709	8.160496	3.109064	0.944719
1820.000000	0.499761	0.026678	0.875709	8.160496	3.109064	0.944719
1821.000000	0.499087	0.026409	0.875542	8.111558	3.006076	0.978649
1822.000000	0.499087	0.026409	0.875542	8.111558	3.006076	0.978649
1823.000000	0.498814	0.026190	0.874709	8.109509	3.020243	1.004290
1824.000000	0.498814	0.026190	0.874709	8.109509	3.020243	1.004290
1825.000000	0.498336	0.025742	0.873824	8.139309	2.975427	1.067635
1826.000000	0.498336	0.025742	0.873824	8.139309	2.975427	1.067635
1827.000000	0.497941	0.025422	0.873632	8.169578	2.842295	1.096730
1828.000000	0.497941	0.025422	0.873632	8.169578	2.842295	1.096730
1829.000000	0.497698	0.025428	0.874789	8.129801	2.530972	1.114626
1830.000000	0.497698	0.025428	0.874789	8.129801	2.530972	1.114626
1831.000000	0.497659	0.025315	0.875300	8.123355	2.438510	1.116801
1832.000000	0.497659	0.025315	0.875300	8.123355	2.438510	1.116801
1833.000000	0.498459	0.025745	0.875910	8.074874	2.274320	1.121259
1834.000000	0.498459	0.025745	0.875910	8.074874	2.274320	1.121259
1835.000000	0.499181	0.025882	0.875376	8.107880	2.341153	1.139493
1836.000000	0.499181	0.025882	0.875376	8.107880	2.341153	1.139493
1837.000000	0.500407	0.026304	0.874520	8.110094	2.458076	1.172335
1838.000000	0.500407	0.026304	0.874520	8.110094	2.458076	1.172335
1839.000000	0.500879	0.025972	0.872509	8.237974	2.798024	1.230835
1840.000000	0.500879	0.025972	0.872509	8.237974	2.798024	1.230835
1841.000000	0.500565	0.025479	0.871472	8.359334	3.013652	1.272100
1842.000000	0.500565	0.025479	0.871472	8.359334	3.013652	1.272100
1843.000000	0.499290	0.024321	0.869992	8.543369	3.332928	1.344720
1844.000000	0.499290	0.024321	0.869992	8.543369	3.332928	1.344720
1845.000000	0.497527	0.023119	0.869679	8.716899	3.362118	1.421512
1846.000000	0.497527	0.023119	0.869679	8.716899	3.362118	1.421512
1847.000000	0.495600	0.021799	0.869360	8.871220	3.483090	1.481094
1848.000000	0.495600	0.021799	0.869360	8.871220	3.483090	1.481094
1849.000000	0.494003	0.020582	0.868546	8.986322	3.611185	1.564654
1850.000000	0.494003	0.020582	0.868546	8.986322	3.611185	1.564654
1851.000000	0.493266	0.020084	0.868320	8.984797	3.423961	1.664512
1852.000000	0.493266	0.020084	0.868320	8.984797	3.423961	1.664512
1853.000000	0.493075	0.019948	0.867867	8.929717	3.202608	1.749755
1854.000000	0.493075	0.019948	0.867867	8.929717	3.202608	1.749755
1855.000000	0.493518	0.020281	0.868033	8.866932	2.741672	1.820536
1856.000000	0.493518	0.020281	0.868033	8.866932	2.741672	1.820536
1857.000000	0.494087	0.021053	0.869527	8.753391	1.980975	1.862678
1858.000000	0.494087	0.021053	0.869527	8.753391	1.980975	1.862678
1859.000000	0.494558	0.021650	0.870593	8.692567	1.458075	1.857616
1860.000000	0.494558	0.021650	0.870593	8.692567	1.458075	1.857616
1861.000000	0.494334	0.021762	0.871384	8.666883	1.018268	1.863929
1862.000000	0.494334	0.021762	0.871384	8.666883	1.018268	1.863929
1863.000000	0.493286	0.021375	0.872435	8.672725	0.682000	1.845970
1864.000000	0.493269	0.021365	0.872641	8.675982	0.660202	1.842057
1865.000000	0.491661	0.020352	0.872498	8.747259	0.744259	1.821025
1866.000000	0.491629	0.020329	0.872691	8.748719	0.725241	1.816006
1867.000000	0.489779	0.019207	0.872801	8.804357	0.972299	1.762533
1868.000000	0.489472	0.018816	0.872359	8.865529	1.225437	1.730015
1869.000000	0.488342	0.018164	0.872838	8.898025	1.390116	1.680338
1870.000000	0.488415	0.017980	0.872178	8.946085	1.600374	1.666674
1871.000000	0.487795	0.017629	0.872701	8.953547	1.811989	1.628179
1872.000000	0.488181	0.017635	0.872174	8.986136	2.038659	1.616862
1873.000000	0.488162	0.017439	0.871567	9.019103	2.436552	1.581449
1874.000000	0.488467	0.017135	0.870011	9.107159	2.999043	1.571816
1875.000000	0.488710	0.016989	0.869174	9.143639	3.357326	1.580699
1876.000000	0.489435	0.016918	0.867569	9.206016	3.962586	1.582133
1877.000000	0.489687	0.017024	0.867441	9.189684	4.102353	1.600841
1878.000000	0.489838	0.016764	0.866386	9.255530	4.469486	1.646601
1879.000000	0.489781	0.016670	0.866057	9.258260	4.606199	1.672212
1880.000000	0.489484	0.016471	0.866152	9.288034	4.857533	1.687710
1881.000000	0.489325	0.016375	0.866073	9.299195	4.946340	1.692617
1882.000000	0.488614	0.016020	0.866593	9.360596	5.101558	1.673535
1883.000000	0.488312	0.016098	0.867364	9.323826	4.951917	1.675760
1884.000000	0.488020	0.016115	0.868390	9.347594	4.969609	1.602511
1885.000000	0.487766	0.016291	0.869461	9.311246	4.775454	1.582010
1886.000000	0.488413	0.017501	0.872498	9.162100	4.246013	1.476104
1887.000000	0.488413	0.017501	0.872498	9.162100	4.246013	1.476104
1888.000000	0.490625	0.019185	0.873996	9.033667	3.958353	1.363961
1889.000000	0.490625	0.019185	0.873996	9.033667	3.958353	1.363961
1890.000000	0.494262	0.021687	0.875007	8.826141	3.520707	1.293343
1891.000000	0.494262	0.021687	0.875007	8.826141	3.520707	1.293343
1892.000000	0.498635	0.024195	0.874247	8.638431	3.288879	1.304668
1893.000000	0.498635	0.024195	0.874247	8.638431	3.288879	1.304668
1894.000000	0.502703	0.026132	0.872261	8.515560	3.341415	1.349469
1895.000000	0.502703	0.026132	0.872261	8.515560	3.341415	1.349469
1896.000000	0.505101	0.027179	0.870467	8.443283	3.290275	1.444523
1897.000000	0.505101	0.027179	0.870467	8.443283	3.290275	1.444523
1898.000000	0.506064	0.027403	0.868889	8.454427	3.405824	1.511778
1899.000000	0.506064	0.027403	0.868889	8.454427	3.405824	1.511778
1900.000000	0.505368	0.027146	0.868912	8.471662	3.165233	1.579922
1901.000000	0.505368	0.027146	0.868912	8.471662	3.165233	1.579922
1902.000000	0.504001	0.026606	0.869746	8.538375	2.939829	1.596644
1903.000000	0.504001	0.026606	0.869746	8.538375	2.939829	1.596644
1904.000000	0.502301	0.025763	0.870545	8.623126	2.726208	1.630906
1905.000000	0.502301	0.025763	0.870545	8.623126	2.726208	1.630906
1906.000000	0.500663	0.024829	0.871308	8.694396	2.550788	1.684471
1907.000000	0.500663	0.024829	0.871308	8.694396	2.550788	1.684471
1908.000000	0.499299	0.023744	0.870909	8.795966	2.486326	1.755392
1909.000000	0.499299	0.023744	0.870909	8.795966	2.486326	1.755392
1910.000000	0.498496	0.022823	0.869743	8.861959	2.387620	1.886718
1911.000000	0.498496	0.022823	0.869743	8.861959	2.387620	1.886718
1912.000000	0.498279	0.022141	0.868255	8.939348	2.369055	1.966244
1913.000000	0.498279	0.022141	0.868255	8.939348	2.369055	1.966244
1914.000000	0.498345	0.021780	0.866994	9.000818	2.300565	2.009382
1915.000000	0.498345	0.021780	0.866994	9.000818	2.300565	2.009382
1916.000000	0.498488	0.021889	0.866862	9.004668	2.025428	2.011118
1917.000000	0.498488	0.021889	0.866862	9.004668	2.025428	2.011118
1918.000000	0.498874	0.022212	0.866994	8.984518	1.827992	1.989785
1919.000000	0.498874	0.022212	0.866994	8.984518	1.827992	1.989785
1920.000000	0.499052	0.022674	0.867907	8.916026	1.583579	1.965530
1921.000000	0.499052	0.022674	0.867907	8.916026	1.583579	1.965530
1922.000000	0.499247	0.022868	0.868303	8.847389	1.372357	2.012263
1923.000000	0.499247	0.022868	0.868303	8.847389	1.372357	2.012263
1924.000000	0.498659	0.022571	0.869002	8.813743	1.268239	2.041743
1925.000000	0.498659	0.022571	0.869002	8.813743	1.268239	2.041743
1926.000000	0.497445	0.021819	0.869668	8.821099	1.034249	2.081382
1927.000000	0.497445	0.021819	0.869668	8.821099	1.034249	2.081382
1928.000000	0.496271	0.021349	0.871291	8.763514	0.669547	2.119405
1929.000000	0.496271	0.021349	0.871291	8.763514	0.669547	2.119405
1930.000000	0.494972	0.020419	0.872007	8.820735	0.634415	2.105130
1931.000000	0.494972	0.020419	0.872007	8.820735	0.634415	2.105130
1932.000000	0.494470	0.020109	0.872473	8.824083	0.766676	2.079098
1933.000000	0.494470	0.020109	0.872473	8.824083	0.766676	2.079098
1934.000000	0.494754	0.020443	0.873277	8.799353	0.879686	2.029375
1935.000000	0.494754	0.020443	0.873277	8.799353	0.879686	2.029375
1936.000000	0.495719	0.021350	0.874259	8.748898	0.973004	1.954520
1937.000000	0.495719	0.021350	0.874259	8.748898	0.973004	1.954520
1938.000000	0.496448	0.022011	0.874454	8.761169	1.402646	1.833839
1939.000000	0.496448	0.022011	0.874454	8.761169	1.402646	1.833839
1940.000000	0.497225	0.022644	0.874542	8.785796	1.745496	1.734369
1941.000000	0.497370	0.022517	0.873858	8.830463	1.956535	1.718779
1942.000000	0.497232	0.022749	0.874180	8.843089	2.187584	1.645610
1943.000000	0.497380	0.022621	0.873504	8.887384	2.398967	1.630370
1944.000000	0.496973	0.022572	0.873560	8.905989	2.674231	1.581106
1945.000000	0.497007	0.022597	0.873598	8.908965	2.669063	1.583279
1946.000000	0.496640	0.022403	0.873531	8.922731	2.828166	1.571226
1947.000000	0.496750	0.022450	0.873656	8.916871	2.828133	1.572428
1948.000000	0.496499	0.022260	0.873391	8.920406	2.943316	1.578986
1949.000000	0.496775	0.022369	0.873453	8.907536	2.878845	1.593554
1950.000000	0.497014	0.022407	0.873099	8.888913	2.867963	1.626067
1951.000000	0.497411	0.022539	0.872856	8.871372	2.762638	1.664021
1952.000000	0.497590	0.022549	0.872543	8.857689	2.741860	1.693740
1953.000000	0.498181	0.022510	0.871275	8.883780	2.812600	1.744313
1954.000000	0.498440	0.022526	0.870720	8.871807	2.738705	1.795485
1955.000000	0.498968	0.022694	0.870078	8.855137	2.597039	1.860998
1956.000000	0.499295	0.022775	0.869462	8.842605	2.524767	1.910881
1957.000000	0.499789	0.023001	0.868828	8.840485	2.351828	1.967064
1958.000000	0.499977	0.023086	0.868468	8.835126	2.313088	1.988863
1959.000000	0.500048	0.023109	0.868080	8.865315	2.066544	2.026313
1960.000000	0.499918	0.023284	0.868697	8.827449	1.846621	2.038340
1961.000000	0.499725	0.023364	0.869126	8.876201	1.621647	2.010381
1962.000000	0.499596	0.023539	0.869747	8.838066	1.401630	2.022305
1963.000000	0.498716	0.023343	0.871004	8.867196	1.021960	2.007737
1964.000000	0.498515	0.023453	0.871576	8.833041	0.806334	2.024444
1965.000000	0.497054	0.022962	0.873124	8.822608	0.459963	2.049494
1966.000000	0.497054	0.022962	0.873124	8.822608	0.459963	2.049494
1967.000000	0.495484	0.021940	0.873469	8.853353	0.433112	2.112209
1968.000000	0.495484	0.021940	0.873469	8.853353	0.433112	2.112209
1969.000000	0.493587	0.020547	0.873453	8.895450	0.462239	2.213750
1970.000000	0.493587	0.020547	0.873453	8.895450	0.462239	2.213750
1971.000000	0.492070	0.019222	0.872649	8.963951	0.617646	2.290843
1972.000000	0.492070	0.019222	0.872649	8.963951	0.617646	2.290843
