1	5.000000	-27.998251	0.467911	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
2	5.000000	-27.993878	0.468611	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3	5.000000	-27.989505	0.469310	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
4	5.000000	-27.984394	0.473157	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5	5.000000	-27.979283	0.477004	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
6	5.000000	-27.972206	0.482250	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
7	5.000000	-27.965128	0.487496	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
8	5.000000	-27.959948	0.493791	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
9	5.000000	-27.954766	0.500085	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
10	5.000000	-27.949911	0.503583	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
11	5.000000	-27.945054	0.507080	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
12	5.000000	-27.943430	0.509878	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
13	5.000000	-27.941806	0.512675	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
14	5.000000	-27.940815	0.515823	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
15	5.000000	-27.939824	0.518970	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
16	5.000000	-27.940043	0.523167	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
17	5.000000	-27.940262	0.527364	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
18	5.000000	-27.940788	0.531560	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
19	5.000000	-27.941314	0.535757	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
20	5.000000	-27.941985	0.540303	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21	5.000000	-27.942656	0.544850	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
22	5.000000	-27.943922	0.546598	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
23	5.000000	-27.945188	0.548347	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
24	5.000000	-27.946003	0.546249	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
25	5.000000	-27.946818	0.544150	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
26	5.000000	-27.948229	0.542402	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
27	5.000000	-27.949640	0.540653	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
28	5.000000	-27.949803	0.536806	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
29	5.000000	-27.949966	0.532959	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
30	5.000000	-27.950455	0.530511	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
31	5.000000	-27.950944	0.528063	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
32	5.000000	-27.949734	0.527014	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
33	5.000000	-27.948524	0.525965	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
34	5.000000	-27.947784	0.523866	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
35	5.000000	-27.947044	0.521768	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
36	5.000000	-27.945218	0.519320	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
37	5.000000	-27.943393	0.516872	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
38	5.000000	-27.942490	0.515123	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
39	5.000000	-27.941586	0.513375	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
