1818	 5	 0.472168	 0.009033	 0.887573	 7.621952	 0.121951	 1.768293	 464.600006	 3404.000000	 -50.600002	 0.000000	 0.000000	 0.000000
1819	 5	 0.472168	 0.009033	 0.887573	 7.621952	 0.121951	 1.768293	 463.680023	 3396.640137	 -51.520000	 0.000000	 0.000000	 0.000000
1820	 5	 0.472412	 0.009155	 0.888062	 7.621952	 0.121951	 1.768293	 463.680023	 3396.640137	 -51.520000	 0.000000	 0.000000	 0.000000
1821	 5	 0.472412	 0.009155	 0.888062	 7.621952	 0.121951	 1.768293	 463.680023	 3390.199951	 -51.520000	 0.000000	 0.000000	 0.000000
1822	 5	 0.472534	 0.009033	 0.888184	 7.621952	 0.121951	 1.768293	 464.600006	 3390.199951	 -52.440002	 0.000000	 0.000000	 0.000000
1823	 5	 0.472534	 0.009033	 0.888184	 7.621952	 0.121951	 1.768293	 464.600006	 3396.640137	 -52.440002	 0.000000	 0.000000	 0.000000
1824	 5	 0.472656	 0.008545	 0.888672	 7.621952	 0.121951	 1.768293	 465.520020	 3396.640137	 -52.440002	 0.000000	 0.000000	 0.000000
1825	 5	 0.472656	 0.008545	 0.888672	 7.621952	 0.121951	 1.768293	 465.520020	 3396.640137	 -53.360001	 0.000000	 0.000000	 0.000000
1826	 5	 0.472900	 0.008301	 0.889038	 7.621952	 0.121951	 1.768293	 465.520020	 3396.640137	 -53.360001	 0.000000	 0.000000	 0.000000
1827	 5	 0.472900	 0.008301	 0.889038	 7.621952	 0.121951	 1.768293	 465.520020	 3396.640137	 -53.360001	 0.000000	 0.000000	 0.000000
1828	 5	 0.472534	 0.007690	 0.889038	 7.621952	 0.121951	 1.707317	 466.440002	 3396.640137	 -53.360001	 0.000000	 0.000000	 0.000000
1829	 5	 0.472534	 0.007690	 0.889038	 7.621952	 0.121951	 1.707317	 466.440002	 3396.640137	 -53.360001	 0.000000	 0.000000	 0.000000
1830	 5	 0.472656	 0.007324	 0.889160	 7.621952	 0.121951	 1.707317	 465.520020	 3404.000000	 -52.440002	 0.000000	 0.000000	 0.000000
1831	 5	 0.472656	 0.007324	 0.889160	 7.621952	 0.121951	 1.707317	 465.520020	 3404.000000	 -52.440002	 0.000000	 0.000000	 0.000000
1832	 5	 0.472534	 0.007202	 0.888916	 7.682927	 0.121951	 1.585366	 465.520020	 3410.439941	 -52.440002	 0.000000	 0.000000	 0.000000
1833	 5	 0.472534	 0.007202	 0.888916	 7.682927	 0.121951	 1.585366	 465.520020	 3410.439941	 -51.520000	 0.000000	 0.000000	 0.000000
1834	 5	 0.472290	 0.007324	 0.888916	 7.682927	 0.182927	 1.524390	 465.520020	 3410.439941	 -51.520000	 0.000000	 0.000000	 0.000000
1835	 5	 0.472290	 0.007324	 0.888916	 7.682927	 0.182927	 1.524390	 465.520020	 3416.880127	 -51.520000	 0.000000	 0.000000	 0.000000
1836	 5	 0.471924	 0.008057	 0.888794	 7.743903	 0.243902	 1.402439	 465.520020	 3416.880127	 -51.520000	 0.000000	 0.000000	 0.000000
1837	 5	 0.471924	 0.008057	 0.888794	 7.743903	 0.243902	 1.402439	 465.520020	 3416.880127	 -51.520000	 0.000000	 0.000000	 0.000000
1838	 5	 0.470947	 0.009277	 0.888550	 7.743903	 0.243902	 1.341463	 465.520020	 3416.880127	 -50.600002	 0.000000	 0.000000	 0.000000
1839	 5	 0.470947	 0.009277	 0.888550	 7.743903	 0.243902	 1.341463	 466.440002	 3416.880127	 -51.520000	 0.000000	 0.000000	 0.000000
1840	 5	 0.470703	 0.010498	 0.888672	 7.804878	 0.243902	 1.219512	 466.440002	 3410.439941	 -51.520000	 0.000000	 0.000000	 0.000000
1841	 5	 0.470703	 0.010498	 0.888672	 7.804878	 0.243902	 1.219512	 466.440002	 3410.439941	 -52.440002	 0.000000	 0.000000	 0.000000
1842	 5	 0.469849	 0.010864	 0.888428	 7.804878	 0.182927	 1.219512	 466.440002	 3410.439941	 -52.440002	 0.000000	 0.000000	 0.000000
1843	 5	 0.469849	 0.010864	 0.888428	 7.804878	 0.182927	 1.219512	 466.440002	 3410.439941	 -52.440002	 0.000000	 0.000000	 0.000000
1844	 5	 0.470337	 0.010742	 0.888184	 7.804878	 0.182927	 1.280488	 466.440002	 3410.439941	 -52.440002	 0.000000	 0.000000	 0.000000
1845	 5	 0.470337	 0.010742	 0.888184	 7.804878	 0.182927	 1.280488	 466.440002	 3404.000000	 -52.440002	 0.000000	 0.000000	 0.000000
1846	 5	 0.470581	 0.009521	 0.888306	 7.804878	 0.121951	 1.341463	 466.440002	 3404.000000	 -52.440002	 0.000000	 0.000000	 0.000000
1847	 5	 0.470581	 0.009521	 0.888306	 7.804878	 0.121951	 1.341463	 466.440002	 3404.000000	 -53.360001	 0.000000	 0.000000	 0.000000
1848	 5	 0.471436	 0.008667	 0.888184	 7.804878	 0.121951	 1.402439	 465.520020	 3404.000000	 -53.360001	 0.000000	 0.000000	 0.000000
1849	 5	 0.471436	 0.008667	 0.888184	 7.804878	 0.121951	 1.402439	 466.440002	 3410.439941	 -52.440002	 0.000000	 0.000000	 0.000000
1850	 5	 0.471680	 0.008423	 0.888062	 7.804878	 0.060976	 1.463415	 466.440002	 3410.439941	 -52.440002	 0.000000	 0.000000	 0.000000
1851	 5	 0.471680	 0.008423	 0.888062	 7.804878	 0.060976	 1.463415	 467.360016	 3410.439941	 -52.440002	 0.000000	 0.000000	 0.000000
1852	 5	 0.472168	 0.008667	 0.888062	 7.804878	 0.000000	 1.463415	 466.440002	 3410.439941	 -53.360001	 0.000000	 0.000000	 0.000000
1853	 5	 0.472168	 0.008667	 0.888062	 7.804878	 0.000000	 1.463415	 466.440002	 3410.439941	 -53.360001	 0.000000	 0.000000	 0.000000
1854	 5	 0.472046	 0.008789	 0.888062	 7.804878	 0.000000	 1.463415	 466.440002	 3416.880127	 -53.360001	 0.000000	 0.000000	 0.000000
1855	 5	 0.472046	 0.008789	 0.888062	 7.804878	 0.000000	 1.463415	 466.440002	 3416.880127	 -53.360001	 0.000000	 0.000000	 0.000000
1856	 5	 0.471802	 0.009644	 0.888062	 7.743903	 0.000000	 1.463415	 465.520020	 3416.880127	 -53.360001	 0.000000	 0.000000	 0.000000
1857	 5	 0.471802	 0.009644	 0.888062	 7.743903	 0.000000	 1.463415	 465.520020	 3416.880127	 -54.280003	 0.000000	 0.000000	 0.000000
1858	 5	 0.471191	 0.009888	 0.888062	 7.743903	 0.060976	 1.463415	 465.520020	 3416.880127	 -54.280003	 0.000000	 0.000000	 0.000000
1859	 5	 0.471191	 0.009888	 0.888062	 7.743903	 0.060976	 1.463415	 464.600006	 3416.880127	 -54.280003	 0.000000	 0.000000	 0.000000
1860	 5	 0.470703	 0.009766	 0.888062	 7.743903	 0.060976	 1.524390	 464.600006	 3416.880127	 -54.280003	 0.000000	 0.000000	 0.000000
1861	 5	 0.470703	 0.009766	 0.888062	 7.743903	 0.060976	 1.524390	 464.600006	 3416.880127	 -54.280003	 0.000000	 0.000000	 0.000000
1862	 5	 0.470215	 0.010254	 0.888062	 7.743903	 0.121951	 1.585366	 464.600006	 3416.880127	 -53.360001	 0.000000	 0.000000	 0.000000
1863	 5	 0.470215	 0.010254	 0.888062	 7.743903	 0.121951	 1.585366	 464.600006	 3416.880127	 -53.360001	 0.000000	 0.000000	 0.000000
1864	 5	 0.470337	 0.009399	 0.888062	 7.743903	 0.182927	 1.646341	 464.600006	 3416.880127	 -53.360001	 0.000000	 0.000000	 0.000000
1865	 5	 0.470337	 0.009399	 0.888062	 7.743903	 0.182927	 1.646341	 464.600006	 3416.880127	 -53.360001	 0.000000	 0.000000	 0.000000
1866	 5	 0.470581	 0.008667	 0.887939	 7.682927	 0.182927	 1.707317	 464.600006	 3416.880127	 -52.440002	 0.000000	 0.000000	 0.000000
1867	 5	 0.470581	 0.008667	 0.887939	 7.682927	 0.182927	 1.707317	 464.600006	 3416.880127	 -52.440002	 0.000000	 0.000000	 0.000000
1868	 5	 0.470825	 0.008301	 0.887939	 7.682927	 0.182927	 1.768293	 465.520020	 3416.880127	 -52.440002	 0.000000	 0.000000	 0.000000
1869	 5	 0.470825	 0.008301	 0.887939	 7.682927	 0.182927	 1.768293	 465.520020	 3416.880127	 -52.440002	 0.000000	 0.000000	 0.000000
1870	 5	 0.471191	 0.007690	 0.887695	 7.682927	 0.182927	 1.829268	 465.520020	 3416.880127	 -52.440002	 0.000000	 0.000000	 0.000000
1871	 5	 0.471191	 0.007690	 0.887695	 7.682927	 0.182927	 1.829268	 466.440002	 3416.880127	 -52.440002	 0.000000	 0.000000	 0.000000
1872	 5	 0.471313	 0.007813	 0.887817	 7.682927	 0.182927	 1.829268	 465.520020	 3416.880127	 -52.440002	 0.000000	 0.000000	 0.000000
1873	 5	 0.471313	 0.007813	 0.887817	 7.682927	 0.182927	 1.829268	 465.520020	 3416.880127	 -52.440002	 0.000000	 0.000000	 0.000000
1874	 5	 0.471558	 0.008179	 0.887817	 7.682927	 0.121951	 1.829268	 465.520020	 3410.439941	 -52.440002	 0.000000	 0.000000	 0.000000
1875	 5	 0.471558	 0.008179	 0.887817	 7.682927	 0.121951	 1.829268	 465.520020	 3410.439941	 -52.440002	 0.000000	 0.000000	 0.000000
